Time	Pitot	Thrust	AX	AY	AZ
326148	15.00	14.00	-0.77	-0.08	10.35
326197	10.00	9.00	-0.72	-0.05	10.41
326246	6.00	5.00	-0.72	-0.05	10.24
326278	13.00	12.00	-0.73	-0.02	10.34
326337	4.00	3.00	-0.74	-0.03	10.32
326368	11.00	10.00	-0.72	-0.09	10.31
326417	7.00	6.00	-0.69	0.00	10.31
326448	13.00	12.00	-0.74	-0.03	10.37
326507	5.00	4.00	-0.71	-0.02	10.34
326538	12.00	11.00	-0.74	-0.05	10.31
326668	41.00	39.00	-0.74	-0.06	10.27
326757	6.00	6.00	-0.80	-0.06	10.30
326798	19.00	15.00	-0.69	-0.12	10.32
326847	12.00	11.00	-0.73	-0.03	10.30
326887	13.00	12.00	-0.68	-0.06	10.33
326927	13.00	13.00	-0.65	-0.03	10.31
326977	9.00	8.00	-0.67	-0.04	10.29
327008	15.00	14.00	-0.75	-0.04	10.36
327037	23.00	20.00	-0.69	-0.07	10.36
327067	28.00	25.00	-0.71	-0.10	10.31
327116	18.00	17.00	-0.76	-0.07	10.29
327168	28.00	26.00	-0.68	-0.08	10.28
327277	0.00	0.00	-0.82	-0.04	10.31
327308	8.00	7.00	-0.76	-0.05	10.34
327337	16.00	14.00	-0.69	-0.07	10.34
327397	7.00	6.00	-0.72	-0.06	10.35
327428	14.00	12.00	-0.78	-0.07	10.23
327487	5.00	4.00	-0.68	-0.07	10.28
327518	12.00	11.00	-0.76	-0.04	10.27
327567	8.00	7.00	-0.72	-0.05	10.31
327598	14.00	13.00	-0.72	-0.14	10.28
327697	0.00	0.00	-0.72	-0.07	10.37
327727	8.00	7.00	-0.69	-0.04	10.32
327787	2.00	2.00	-0.72	-0.08	10.22
327917	5.00	4.00	-0.73	-0.06	10.42
327948	13.00	11.00	-0.72	-0.04	10.27
327997	9.00	8.00	-0.67	-0.09	10.30
328028	15.00	13.00	-0.69	-0.07	10.30
328077	9.00	8.00	-0.73	-0.04	10.27
328167	0.00	0.00	-0.69	-0.08	10.31
328198	8.00	7.00	-0.72	-0.07	10.32
328257	2.00	2.00	-0.77	-0.04	10.29
328288	10.00	9.00	-0.77	-0.08	10.38
328337	7.00	6.00	-0.75	-0.11	10.32
328368	14.00	13.00	-0.71	-0.04	10.26
328427	7.00	6.00	-0.72	-0.08	10.34
328458	12.00	11.00	-0.70	-0.06	10.36
328507	6.00	5.00	-0.71	-0.09	10.36
328538	12.00	11.00	-0.71	-0.10	10.31
328587	10.00	9.00	-0.74	-0.08	10.34
328637	6.00	5.00	-0.65	-0.10	10.22
328668	10.00	9.00	-0.78	-0.08	10.33
328727	1.00	0.00	-0.78	-0.06	10.33
328767	5.00	4.00	-0.69	-0.10	10.25
328798	11.00	10.00	-0.70	-0.04	10.37
328847	7.00	6.00	-0.74	-0.09	10.35
328878	12.00	11.00	-0.75	-0.09	10.29
328937	6.00	5.00	-0.76	-0.07	10.40
328968	15.00	13.00	-0.71	-0.05	10.34
329007	14.00	13.00	-0.72	-0.04	10.26
329067	0.00	0.00	-0.70	-0.05	10.37
329098	8.00	7.00	-0.77	-0.09	10.37
329147	11.00	10.00	-0.73	-0.06	10.27
329178	18.00	17.00	-0.70	-0.10	10.33
329237	1.00	1.00	-0.79	-0.07	10.30
329268	5.00	4.00	-0.70	0.03	10.37
329317	4.00	3.00	-0.74	-0.05	10.27
329367	7.00	6.00	-0.73	-0.13	10.36
329398	14.00	13.00	-0.74	-0.05	10.36
329447	11.00	10.00	-0.68	-0.08	10.42
329487	16.00	15.00	-0.71	-0.06	10.33
329518	25.00	23.00	-0.67	-0.09	10.27
329577	8.00	7.00	-0.74	-0.04	10.34
329608	13.00	12.00	-0.72	-0.04	10.31
329667	6.00	6.00	-0.72	-0.07	10.31
329698	16.00	15.00	-0.71	-0.08	10.32
329747	12.00	12.00	-0.79	-0.06	10.29
329787	13.00	12.00	-0.72	-0.06	10.26
329818	19.00	17.00	-0.67	-0.08	10.31
329877	9.00	8.00	-0.73	-0.07	10.26
329908	16.00	15.00	-0.78	-0.06	10.34
329948	18.00	17.00	-0.71	-0.08	10.35
330007	8.00	7.00	-0.68	-0.04	10.33
330038	15.00	13.00	-0.74	-0.02	10.37
330066	22.00	19.00	-0.72	-0.09	10.27
330127	9.00	8.00	-0.68	-0.05	10.29
330158	15.00	14.00	-0.68	-0.05	10.29
330217	6.00	5.00	-0.70	-0.09	10.34
330248	13.00	11.00	-0.73	-0.00	10.30
330307	4.00	3.00	-0.71	-0.12	10.29
330338	11.00	10.00	-0.70	-0.02	10.34
330387	7.00	6.00	-0.70	-0.05	10.38
330418	14.00	12.00	-0.70	-0.05	10.29
330467	9.00	8.00	-0.71	-0.07	10.30
330516	6.00	5.00	-0.71	-0.06	10.39
330556	10.00	9.00	-0.74	-0.04	10.38
330588	16.00	15.00	-0.74	-0.11	10.32
330647	6.00	5.00	-0.74	-0.06	10.35
330678	12.00	11.00	-0.72	-0.04	10.35
330727	8.00	7.00	-0.70	-0.06	10.32
330758	14.00	13.00	-0.75	0.00	10.47
330817	5.00	4.00	-0.72	-0.08	10.30
330848	12.00	10.00	-0.79	-0.07	10.34
330887	12.00	12.00	-0.70	-0.12	10.33
330947	4.00	3.00	-0.72	-0.04	10.29
330978	11.00	10.00	-0.72	-0.09	10.28
331027	7.00	6.00	-0.76	-0.06	10.34
331058	14.00	12.00	-0.68	-0.06	10.23
331098	15.00	14.00	-0.72	-0.05	10.33
331157	6.00	5.00	-0.70	-0.06	10.28
331188	12.00	11.00	-0.67	-0.11	10.30
331216	20.00	17.00	-0.69	-0.08	10.27
331287	4.00	3.00	-0.72	-0.07	10.36
331318	11.00	10.00	-0.71	-0.05	10.30
331367	7.00	6.00	-0.72	-0.09	10.30
331398	13.00	12.00	-0.74	-0.07	10.35
331457	5.00	4.00	-0.67	-0.04	10.34
331488	12.00	11.00	-0.72	-0.04	10.21
331527	12.00	12.00	-0.71	-0.04	10.24
331587	4.00	4.00	-0.71	-0.04	10.28
331618	11.00	10.00	-0.72	-0.10	10.29
331667	7.00	6.00	-0.67	-0.10	10.35
331707	11.00	10.00	-0.76	-0.07	10.37
331738	17.00	15.00	-0.74	-0.05	10.42
331797	6.00	5.00	-0.70	-0.06	10.30
331828	13.00	12.00	-0.72	-0.08	10.31
331856	20.00	18.00	-0.74	-0.06	10.26
331927	4.00	3.00	-0.76	-0.08	10.41
331958	11.00	10.00	-0.75	-0.08	10.31
332007	7.00	6.00	-0.73	-0.04	10.28
332038	14.00	12.00	-0.70	-0.08	10.30
332097	24.00	23.00	-0.73	-0.13	10.34
332128	28.00	27.00	-0.69	-0.08	10.30
332177	18.00	17.00	-0.75	-0.05	10.34
332208	23.00	22.00	-0.75	-0.04	10.38
332236	30.00	27.00	-0.70	0.01	10.32
332277	28.00	27.00	-0.71	-0.05	10.37
332347	8.00	7.00	-0.74	-0.02	10.29
332378	14.00	13.00	-0.78	-0.05	10.34
332437	5.00	4.00	-0.66	-0.04	10.37
332468	12.00	11.00	-0.77	-0.05	10.31
332497	19.00	17.00	-0.73	-0.08	10.30
332567	4.00	3.00	-0.69	-0.10	10.31
332598	11.00	10.00	-0.70	-0.16	10.33
332647	7.00	6.00	-0.75	-0.11	10.24
332678	14.00	12.00	-0.78	-0.05	10.38
332707	21.00	18.00	-0.72	-0.08	10.35
332777	4.00	3.00	-0.66	-0.04	10.39
332808	11.00	10.00	-0.71	-0.09	10.37
332867	4.00	3.00	-0.74	-0.11	10.36
332907	9.00	8.00	-0.73	-0.07	10.37
332938	15.00	14.00	-0.76	-0.08	10.42
332967	22.00	19.00	-0.71	-0.10	10.25
333037	5.00	4.00	-0.72	-0.08	10.35
333068	12.00	11.00	-0.75	-0.04	10.34
333117	8.00	7.00	-0.69	-0.06	10.38
333148	14.00	13.00	-0.72	-0.11	10.26
333177	21.00	19.00	-0.71	-0.06	10.30
333247	4.00	4.00	-0.72	-0.09	10.30
333278	11.00	10.00	-0.75	-0.06	10.34
333327	7.00	6.00	-0.73	-0.02	10.36
333358	14.00	12.00	-0.78	-0.02	10.31
333387	21.00	18.00	-0.72	-0.03	10.33
333427	20.00	19.00	-0.73	-0.08	10.34
333507	2.00	1.00	-0.68	-0.06	10.30
333538	10.00	9.00	-0.71	-0.05	10.37
333587	6.00	6.00	-0.72	-0.09	10.36
333618	13.00	12.00	-0.71	-0.08	10.35
333667	9.00	8.00	-0.68	-0.09	10.32
333717	6.00	6.00	-0.69	-0.04	10.37
333748	13.00	12.00	-0.76	-0.10	10.34
333797	9.00	8.00	-0.67	-0.06	10.29
333828	15.00	14.00	-0.72	-0.02	10.31
333887	6.00	5.00	-0.71	-0.03	10.35
333918	12.00	11.00	-0.71	-0.09	10.28
333958	13.00	12.00	-0.72	-0.02	10.37
334017	4.00	4.00	-0.70	-0.03	10.39
334057	9.00	8.00	-0.74	-0.06	10.32
334088	15.00	14.00	-0.69	-0.02	10.30
334147	5.00	5.00	-0.74	-0.06	10.28
334178	12.00	11.00	-0.72	-0.09	10.37
334218	13.00	12.00	-0.77	-0.08	10.31
334267	9.00	8.00	-0.70	-0.05	10.25
334298	15.00	14.00	-0.74	-0.09	10.30
334357	6.00	5.00	-0.71	-0.02	10.34
334388	12.00	11.00	-0.71	-0.13	10.39
334487	0.00	0.00	-0.74	-0.04	10.24
334518	8.00	7.00	-0.71	-0.08	10.33
334567	5.00	5.00	-0.74	-0.05	10.34
334598	12.00	11.00	-0.71	-0.03	10.25
334657	4.00	3.00	-0.74	-0.06	10.26
334697	9.00	8.00	-0.76	-0.02	10.26
334728	15.00	14.00	-0.68	-0.08	10.36
334768	15.00	14.00	-0.72	-0.05	10.28
334827	5.00	5.00	-0.71	-0.11	10.34
334858	12.00	11.00	-0.73	-0.11	10.28
334907	8.00	7.00	-0.72	-0.06	10.38
334938	14.00	13.00	-0.73	-0.07	10.29
334978	14.00	13.00	-0.74	-0.07	10.31
335037	6.00	5.00	-0.71	-0.01	10.32
335068	12.00	11.00	-0.73	-0.07	10.30
335127	4.00	3.00	-0.69	-0.13	10.30
335158	11.00	10.00	-0.74	-0.03	10.24
335198	12.00	11.00	-0.73	-0.07	10.34
335247	8.00	7.00	-0.71	-0.05	10.29
335297	7.00	6.00	-0.75	-0.11	10.30
335328	13.00	12.00	-0.66	-0.06	10.34
335377	9.00	8.00	-0.72	-0.07	10.28
335408	15.00	14.00	-0.76	-0.05	10.34
335448	15.00	14.00	-0.71	-0.05	10.35
335507	6.00	5.00	-0.74	-0.04	10.42
335538	12.00	11.00	-0.76	-0.09	10.31
335597	4.00	3.00	-0.71	-0.04	10.30
335628	11.00	10.00	-0.69	-0.07	10.27
335717	0.00	0.00	-0.71	-0.04	10.34
335748	8.00	7.00	-0.72	-0.04	10.35
335807	2.00	2.00	-0.76	-0.05	10.28
335838	10.00	9.00	-0.74	0.01	10.27
335887	6.00	6.00	-0.74	-0.05	10.39
335937	6.00	5.00	-0.71	-0.04	10.38
335968	13.00	11.00	-0.70	-0.06	10.39
336017	8.00	7.00	-0.73	-0.03	10.32
336048	14.00	13.00	-0.72	-0.08	10.31
336077	21.00	19.00	-0.74	-0.05	10.29
336147	4.00	4.00	-0.69	-0.02	10.35
336178	11.00	10.00	-0.74	-0.05	10.32
336237	3.00	3.00	-0.66	-0.08	10.31
336276	7.00	6.00	-0.70	-0.09	10.33
336308	13.00	12.00	-0.68	-0.10	10.30
336357	9.00	8.00	-0.72	-0.07	10.30
336388	15.00	14.00	-0.78	-0.09	10.32
336447	5.00	5.00	-0.75	-0.08	10.35
336478	12.00	11.00	-0.71	-0.03	10.36
336518	15.00	14.00	-0.69	-0.07	10.29
336547	22.00	20.00	-0.75	-0.09	10.32
336617	4.00	3.00	-0.68	-0.07	10.34
336648	11.00	10.00	-0.68	-0.05	10.26
336707	4.00	3.00	-0.71	-0.09	10.38
336738	11.00	10.00	-0.75	-0.10	10.29
336768	19.00	16.00	-0.68	-0.09	10.29
336827	6.00	5.00	-0.71	-0.10	10.41
336858	12.00	11.00	-0.75	-0.06	10.32
336917	4.00	3.00	-0.73	-0.01	10.31
336948	11.00	9.00	-0.68	-0.09	10.35
336988	11.00	10.00	-0.76	-0.01	10.35
337047	3.00	3.00	-0.75	-0.03	10.36
337078	11.00	10.00	-0.71	-0.07	10.35
337127	6.00	6.00	-0.78	-0.07	10.35
337158	13.00	12.00	-0.68	-0.06	10.30
337217	3.00	2.00	-0.67	-0.03	10.25
337248	10.00	9.00	-0.69	-0.06	10.35
337288	12.00	11.00	-0.68	-0.11	10.35
337347	5.00	4.00	-0.72	-0.08	10.31
337378	12.00	11.00	-0.76	-0.06	10.22
337467	24.00	23.00	-0.71	-0.06	10.33
337517	13.00	12.00	-0.68	-0.13	10.32
337548	18.00	16.00	-0.68	-0.06	10.26
337597	10.00	9.00	-0.73	-0.12	10.24
337628	15.00	14.00	-0.74	-0.09	10.32
337668	15.00	14.00	-0.73	-0.07	10.35
337708	19.00	18.00	-0.73	-0.04	10.29
337767	13.00	13.00	-0.47	-0.33	9.33
337798	14.00	13.00	-0.77	-0.05	10.62
337857	2.00	1.00	-0.69	-0.08	10.39
337888	12.00	10.00	-0.67	-0.03	10.27
337917	24.00	20.00	-0.67	-0.03	10.27
337987	9.00	8.00	-0.76	-0.08	10.41
338018	13.00	12.00	-0.65	-0.02	10.35
338067	1.00	0.00	-0.70	-0.05	10.37
338098	1.00	0.00	-0.76	-0.05	10.30
338157	0.00	0.00	-0.74	-0.04	10.30
338188	8.00	7.00	-0.69	-0.07	10.30
338237	5.00	4.00	-0.75	-0.05	10.35
338268	12.00	10.00	-0.70	-0.09	10.28
338327	7.00	7.00	-0.73	-0.11	10.32
338358	16.00	14.00	-0.71	-0.09	10.37
338407	15.00	14.00	-0.67	-0.09	10.32
338438	22.00	21.00	-0.68	-0.09	10.30
338537	0.00	0.00	-0.77	-0.08	10.35
338568	10.00	9.00	-0.70	-0.08	10.37
338627	6.00	5.00	-0.71	-0.03	10.39
338658	17.00	15.00	-0.78	-0.05	10.38
338707	14.00	13.00	-0.71	-0.09	10.30
338747	13.00	13.00	-0.73	-0.09	10.31
338778	17.00	16.00	-0.69	-0.05	10.35
338837	3.00	2.00	-0.78	-0.07	10.33
338868	9.00	8.00	-0.72	-0.08	10.32
338917	7.00	6.00	-0.72	-0.05	10.29
338967	8.00	7.00	-0.73	-0.07	10.28
338998	15.00	14.00	-0.72	0.00	10.33
339047	12.00	11.00	-0.73	-0.01	10.36
339078	20.00	18.00	-0.72	-0.07	10.33
339107	29.00	26.00	-0.71	-0.05	10.47
339177	10.00	9.00	-0.72	-0.05	10.33
339208	15.00	14.00	-0.73	-0.09	10.34
339267	6.00	5.00	-0.73	-0.11	10.31
339306	9.00	8.00	-0.75	-0.06	10.27
339338	17.00	16.00	-0.77	-0.06	10.34
339387	14.00	13.00	-0.78	-0.04	10.34
339418	19.00	18.00	-0.74	-0.03	10.33
339477	7.00	6.00	-0.77	-0.04	10.27
339508	13.00	12.00	-0.76	-0.05	10.27
339557	11.00	10.00	-0.76	-0.05	10.34
339588	16.00	15.00	-0.71	-0.04	10.36
339647	6.00	6.00	-0.72	-0.05	10.34
339678	13.00	12.00	-0.70	-0.04	10.28
339727	9.00	8.00	-0.78	-0.08	10.33
339758	15.00	14.00	-0.72	-0.06	10.38
339787	23.00	20.00	-0.70	-0.15	10.31
339857	6.00	5.00	-0.70	-0.03	10.31
339888	14.00	12.00	-0.74	-0.05	10.31
339947	6.00	5.00	-0.71	-0.06	10.32
339978	12.00	11.00	-0.74	-0.12	10.30
340007	20.00	17.00	-0.67	-0.06	10.28
340077	4.00	4.00	-0.69	-0.07	10.32
340117	9.00	8.00	-0.72	-0.08	10.33
340148	15.00	14.00	-0.74	-0.05	10.25
340197	10.00	9.00	-0.77	-0.09	10.30
340228	16.00	14.00	-0.71	-0.16	10.33
340257	23.00	20.00	-0.71	-0.08	10.30
340327	4.00	4.00	-0.73	-0.06	10.28
340358	10.00	9.00	-0.73	-0.07	10.26
340417	3.00	2.00	-0.69	-0.06	10.36
340448	10.00	9.00	-0.71	-0.04	10.28
340497	7.00	6.00	-0.70	-0.06	10.33
340528	14.00	13.00	-0.67	-0.04	10.36
340557	22.00	19.00	-0.79	-0.06	10.32
340627	5.00	4.00	-0.73	-0.02	10.28
340658	12.00	11.00	-0.70	-0.08	10.28
340698	14.00	13.00	-0.76	-0.05	10.31
340797	0.00	0.00	-0.74	-0.11	10.32
340828	8.00	7.00	-0.70	-0.09	10.27
340887	2.00	2.00	-0.76	-0.05	10.26
340918	10.00	9.00	-0.73	-0.03	10.30
340967	7.00	6.00	-0.77	-0.05	10.32
340998	14.00	13.00	-0.73	-0.08	10.25
341097	0.00	0.00	-0.72	-0.11	10.38
341128	8.00	7.00	-0.71	-0.06	10.37
341187	2.00	2.00	-0.64	-0.13	10.40
341218	10.00	9.00	-0.71	-0.10	10.34
341267	6.00	6.00	-0.69	-0.09	10.35
341298	13.00	12.00	-0.70	-0.07	10.34
341397	0.00	0.00	-0.77	-0.07	10.29
341437	6.00	5.00	-0.73	-0.05	10.32
341468	13.00	11.00	-0.68	-0.02	10.26
341527	4.00	3.00	-0.74	-0.12	10.30
341558	11.00	10.00	-0.70	-0.06	10.30
341607	7.00	6.00	-0.72	-0.08	10.33
341638	14.00	12.00	-0.73	-0.04	10.35
341667	21.00	18.00	-0.70	-0.10	10.30
341737	4.00	4.00	-0.66	-0.03	10.40
341768	11.00	10.00	-0.75	-0.08	10.36
341827	4.00	3.00	-0.73	-0.04	10.35
341858	11.00	10.00	-0.70	-0.07	10.27
341886	19.00	16.00	-0.72	0.00	10.42
341947	7.00	6.00	-0.68	-0.09	10.28
341978	14.00	12.00	-0.68	-0.05	10.25
342018	16.00	15.00	-0.69	-0.08	10.41
342077	6.00	5.00	-0.68	-0.07	10.26
342108	12.00	11.00	-0.66	-0.03	10.34
342137	20.00	17.00	-0.70	-0.08	10.27
342207	4.00	3.00	-0.68	-0.08	10.28
342238	11.00	10.00	-0.70	-0.08	10.34
342287	7.00	6.00	-0.69	-0.06	10.35
342318	13.00	12.00	-0.72	-0.06	10.35
342358	13.00	12.00	-0.71	-0.08	10.30
342417	5.00	4.00	-0.72	-0.05	10.24
342448	12.00	11.00	-0.70	-0.05	10.40
342507	4.00	3.00	-0.68	-0.01	10.38
342538	11.00	10.00	-0.76	-0.08	10.31
342637	0.00	0.00	-0.73	-0.08	10.30
342677	6.00	5.00	-0.73	-0.06	10.40
342748	24.00	22.00	-0.71	-0.06	10.28
342807	10.00	9.00	-0.72	-0.07	10.37
342838	16.00	15.00	-0.72	-0.01	10.42
342887	10.00	9.00	-0.75	-0.05	10.33
342927	11.00	11.00	-0.68	-0.04	10.30
342958	17.00	16.00	-0.71	-0.06	10.31
343017	6.00	6.00	-0.70	-0.04	10.32
343048	13.00	12.00	-0.73	-0.08	10.38
343107	4.00	4.00	-0.66	-0.05	10.31
343138	11.00	10.00	-0.70	-0.08	10.30
343168	19.00	16.00	-0.76	-0.09	10.34
343227	7.00	6.00	-0.69	-0.10	10.35
343258	13.00	12.00	-0.67	-0.08	10.38
343317	4.00	3.00	-0.76	-0.11	10.33
343348	11.00	10.00	-0.73	-0.02	10.29
343397	7.00	6.00	-0.74	-0.05	10.27
343428	13.00	12.00	-0.71	-0.06	10.36
343468	14.00	13.00	-0.71	-0.06	10.34
343527	5.00	4.00	-0.66	-0.07	10.22
343558	12.00	11.00	-0.67	-0.03	10.37
343617	4.00	3.00	-0.70	-0.08	10.35
343648	11.00	10.00	-0.74	-0.01	10.36
343747	0.00	0.00	-0.66	-0.08	10.45
343778	8.00	7.00	-0.70	-0.10	10.33
343827	5.00	5.00	-0.68	-0.05	10.32
343858	12.00	11.00	-0.74	-0.07	10.36
343898	15.00	14.00	-0.76	-0.10	10.35
343997	0.00	0.00	-0.70	-0.04	10.29
344028	8.00	7.00	-0.70	-0.07	10.33
344087	2.00	2.00	-0.72	-0.02	10.39
344118	10.00	9.00	-0.75	-0.07	10.22
344167	6.00	6.00	-0.70	-0.01	10.27
344198	13.00	12.00	-0.72	-0.12	10.34
344297	0.00	0.00	-0.70	-0.08	10.27
344328	8.00	7.00	-0.78	-0.07	10.34
344387	2.00	2.00	-0.72	-0.07	10.30
344418	10.00	9.00	-0.68	-0.08	10.31
344467	6.00	6.00	-0.75	-0.03	10.31
344498	13.00	12.00	-0.71	-0.07	10.37
344597	0.00	0.00	-0.74	-0.07	10.31
344637	6.00	5.00	-0.71	-0.01	10.34
344668	13.00	11.00	-0.74	-0.08	10.26
344727	4.00	3.00	-0.76	-0.09	10.31
344758	11.00	10.00	-0.75	-0.10	10.25
344807	7.00	6.00	-0.73	-0.03	10.30
344838	13.00	12.00	-0.70	-0.07	10.35
344878	14.00	13.00	-0.67	-0.03	10.31
344937	5.00	4.00	-0.73	-0.04	10.35
344968	12.00	11.00	-0.72	-0.07	10.31
345027	4.00	3.00	-0.69	-0.05	10.34
345058	11.00	9.00	-0.72	-0.06	10.28
345147	0.00	0.00	-0.67	-0.08	10.25
345178	8.00	7.00	-0.75	-0.06	10.36
345237	2.00	2.00	-0.71	-0.03	10.31
345277	8.00	7.00	-0.70	-0.11	10.29
345308	14.00	13.00	-0.72	-0.10	10.33
345367	5.00	4.00	-0.66	-0.06	10.34
345398	12.00	11.00	-0.72	-0.05	10.28
345438	12.00	12.00	-0.68	-0.07	10.31
345487	8.00	7.00	-0.74	0.04	10.31
345518	14.00	13.00	-0.69	-0.05	10.29
345577	5.00	4.00	-0.76	-0.08	10.31
345608	12.00	11.00	-0.69	-0.08	10.32
345707	0.00	0.00	-0.77	-0.05	10.37
345738	8.00	7.00	-0.73	-0.06	10.37
345787	6.00	5.00	-0.72	-0.04	10.28
345818	13.00	11.00	-0.73	-0.05	10.32
345877	4.00	3.00	-0.69	-0.08	10.34
345917	9.00	8.00	-0.71	-0.05	10.37
345948	15.00	14.00	-0.69	-0.06	10.24
346007	5.00	4.00	-0.70	-0.07	10.32
346038	11.00	10.00	-0.68	-0.08	10.45
346078	12.00	11.00	-0.77	-0.09	10.30
346127	7.00	6.00	-0.75	-0.04	10.35
346158	14.00	12.00	-0.68	-0.07	10.39
346217	5.00	4.00	-0.72	-0.07	10.31
346248	12.00	11.00	-0.70	-0.02	10.29
346307	4.00	4.00	-0.68	-0.08	10.29
346338	12.00	11.00	-0.71	-0.08	10.33
346427	0.00	0.00	-0.70	-0.11	10.34
346457	8.00	7.00	-0.71	-0.05	10.29
346488	14.00	12.00	-0.67	-0.09	10.34
346557	3.00	2.00	-0.72	-0.04	10.31
346597	6.00	6.00	-0.76	-0.05	10.33
346647	5.00	4.00	-0.71	-0.04	10.30
346678	13.00	12.00	-0.70	-0.04	10.37
346707	21.00	18.00	-0.71	-0.06	10.33
346737	27.00	24.00	-0.76	-0.07	10.30
346777	23.00	22.00	-0.73	-0.08	10.35
346808	28.00	26.00	-0.70	-0.04	10.24
346838	34.00	31.00	-0.68	-0.11	10.31
346867	39.00	36.00	-0.70	-0.09	10.30
346897	43.00	40.00	-0.71	-0.10	10.34
346928	43.00	42.00	-0.73	-0.07	10.34
346957	47.00	44.00	-0.72	-0.03	10.30
346987	50.00	47.00	-0.72	-0.03	10.29
347027	44.00	43.00	-0.66	-0.08	10.34
347067	39.00	38.00	-0.68	-0.09	10.27
347098	42.00	40.00	-0.74	-0.05	10.25
347157	22.00	21.00	-0.68	-0.11	10.36
347188	27.00	25.00	-0.68	-0.05	10.32
347228	25.00	24.00	-0.71	-0.11	10.29
347287	12.00	11.00	-0.72	-0.09	10.28
347318	17.00	16.00	-0.74	-0.06	10.30
347367	11.00	10.00	-0.73	-0.06	10.22
347407	11.00	11.00	-0.74	-0.06	10.30
347438	17.00	16.00	-0.77	-0.06	10.32
347497	7.00	7.00	-0.72	-0.05	10.33
347528	15.00	13.00	-0.71	-0.03	10.29
347568	17.00	17.00	-0.77	-0.03	10.36
347608	17.00	16.00	-0.79	-0.08	10.36
347667	7.00	6.00	-0.69	-0.07	10.35
347698	14.00	12.00	-0.75	-0.07	10.27
347757	3.00	3.00	-0.76	-0.06	10.20
347788	9.00	8.00	-0.67	-0.08	10.26
347837	5.00	4.00	-0.76	-0.04	10.34
347868	12.00	11.00	-0.69	-0.08	10.32
347897	20.00	17.00	-0.72	-0.01	10.18
347967	5.00	4.00	-0.74	-0.05	10.26
347998	14.00	12.00	-0.70	-0.07	10.33
348047	8.00	7.00	-0.71	-0.08	10.36
348078	15.00	13.00	-0.76	-0.04	10.32
348127	9.00	8.00	-0.71	-0.04	10.32
348307	30.00	29.00	-0.69	-0.11	10.39
348338	34.00	33.00	-0.74	-0.06	10.29
348397	18.00	17.00	-0.72	-0.04	10.33
348428	24.00	22.00	-0.73	-0.08	10.32
348457	30.00	27.00	-0.72	-0.08	10.29
348517	14.00	13.00	-0.73	-0.12	10.33
348548	19.00	18.00	-0.74	-0.05	10.31
348647	0.00	0.00	-0.71	-0.03	10.32
348678	8.00	7.00	-0.70	-0.04	10.32
348737	3.00	2.00	-0.72	-0.06	10.30
348768	10.00	9.00	-0.73	-0.02	10.34
348817	5.00	4.00	-0.69	-0.05	10.36
348848	11.00	10.00	-0.77	-0.08	10.34
348907	2.00	2.00	-0.67	-0.07	10.25
348947	7.00	6.00	-0.73	-0.05	10.28
348978	14.00	12.00	-0.71	-0.03	10.35
349007	21.00	18.00	-0.78	-0.01	10.27
349077	4.00	4.00	-0.72	-0.07	10.30
349108	12.00	11.00	-0.73	-0.08	10.36
349157	8.00	7.00	-0.76	-0.04	10.28
349188	15.00	14.00	-0.75	-0.08	10.25
349237	10.00	9.00	-0.72	-0.04	10.31
349287	6.00	5.00	-0.73	-0.07	10.35
349318	12.00	11.00	-0.72	-0.09	10.34
349377	4.00	3.00	-0.69	-0.05	10.34
349408	11.00	10.00	-0.72	-0.10	10.38
349457	8.00	7.00	-0.72	-0.02	10.26
349488	15.00	14.00	-0.68	-0.02	10.33
349528	17.00	16.00	-0.77	-0.01	10.30
349557	25.00	22.00	-0.74	-0.07	10.31
349627	6.00	5.00	-0.73	-0.10	10.35
349658	13.00	11.00	-0.72	0.00	10.34
349717	4.00	3.00	-0.69	-0.10	10.28
349748	11.00	10.00	-0.77	-0.10	10.35
349847	0.00	0.00	-0.73	-0.01	10.34
349878	8.00	7.00	-0.74	-0.05	10.31
349927	6.00	5.00	-0.66	-0.05	10.28
349958	13.00	11.00	-0.75	-0.03	10.30
350017	5.00	4.00	-0.71	-0.12	10.35
350048	12.00	11.00	-0.72	-0.08	10.36
350088	12.00	12.00	-0.73	-0.09	10.33
350128	15.00	14.00	-0.74	-0.09	10.36
350187	5.00	4.00	-0.67	-0.06	10.34
350218	12.00	11.00	-0.75	-0.07	10.40
350267	8.00	7.00	-0.73	-0.10	10.33
350298	14.00	13.00	-0.73	-0.06	10.34
350338	14.00	13.00	-0.67	-0.03	10.30
350397	6.00	5.00	-0.77	-0.07	10.29
350428	13.00	12.00	-0.70	0.03	10.31
350487	5.00	4.00	-0.71	-0.10	10.38
350518	12.00	11.00	-0.65	-0.00	10.29
350567	8.00	7.00	-0.71	-0.08	10.31
350598	14.00	13.00	-0.72	-0.04	10.34
350627	21.00	19.00	-0.78	-0.06	10.28
350697	4.00	4.00	-0.76	-0.06	10.37
350737	9.00	8.00	-0.71	-0.07	10.42
350768	15.00	14.00	-0.76	-0.10	10.29
350827	6.00	5.00	-0.72	-0.07	10.31
350858	12.00	11.00	-0.75	-0.02	10.33
350898	13.00	12.00	-0.73	-0.14	10.41
350957	4.00	3.00	-0.72	-0.04	10.32
350988	11.00	10.00	-0.77	-0.06	10.35
351037	7.00	6.00	-0.78	-0.06	10.31
351068	13.00	12.00	-0.67	-0.07	10.39
